,dimension5,transactionRevenue,revenuePerItem,itemQuantity
1479,6dc2e57cbe2c0c2c64aaebd8f8e08993,3210,535,6
1480,6dc843d8977b00cd4c5f509327b23d94,7312,174.095238095238,42
1481,6dce8233a9d0e3c281e3519b1874f239,6200,387.5,16
1482,6e020f17bc02dfa84772c602440f4341,2398,1199,2
1483,6e085860457e0052edf0a472c717bb2a,3054,218.142857142857,14
1484,6e09d117053f709c009f738122b01d42,11838,338.228571428571,35
1485,6e12103c3771faf5fb4cf52b0f9df3d0,2668,533.6,5
1486,6e12abaca148d66110779e34e96c2312,7195,719.5,10
1487,6e5e4b509cd9653c5db625bea5db5be4,1319,329.75,4
1488,6e61ece02bcadf1a3ca8f305da80555b,3015,274.090909090909,11
1489,6e93b798cae3c703d019951193a46a94,2711,451.833333333333,6
1490,6e9a36eb9a7de04ff37b153d3c7d8aeb,3039,607.8,5
1491,6eb6e89f65dbbcdad97df310c288b5a9,1972,394.4,5
1492,6ef939be805ba5e191556d265f7add9e,3455,691,5
1493,6f0fa55767b12f8fc6c9233e1e6a819d,2135,305,7
1494,6f1e7e8c4f5d751eea4b362852e36cda,4580,416.363636363636,11
1495,6f2baa2e5218d5f22e4244d738f8646e,7497,882.220779220779,18
1496,6f338ab8c2ae9539072928f3265fb50a,12678,1264.50666666667,28
1497,6f381a6c871711f2a60b6de8517543f1,1701,425.25,4
1498,6f3acaac5d126c8f02649c35864649bc,6515,383.235294117647,17
1499,6f43d416d60a6f6eba14d608574c420b,3024,159.157894736842,19
1500,6f5aedb1e0ab41e933b3753dec70a039,2468,205.666666666667,12
1501,6f8ee8789e91e30c0343db3c2a0d21de,4374,667.4,15
1502,6f9bdddce78126169347e30b51a979f7,1558,779,2
1503,6fdef1bb8d8626488ed3cce344101083,11899,440.703703703704,27
1504,6fdfc6b73adcb5d0d4f687379af3273d,1999,1999,1
1505,6fe6ef8f952436e1b423f143b82f2f2e,2906,145.3,20
1506,70044,0,0,0
1507,70085,0,0,0
1508,70169,0,0,0
1509,70191,0,0,0
1510,70236,0,0,0
1511,70262,0,0,0
1512,70266,0,0,0
1513,703125bb63c1f8bd55a9768bf9b62255,1038,519,2
1514,70426,0,0,0
1515,70443,0,0,0
1516,7047,0,0,0
1517,70523,0,0,0
1518,70534,0,0,0
1519,70580,0,0,0
1520,705f3996ab71619a186ab41d87c2945a,1649,549.666666666667,3
1521,70617,0,0,0
1522,7075380446585704ca01c6d6ad4dccd1,2415,483,5
1523,70772,0,0,0
1524,70796,0,0,0
1525,70934bbd4a532a50b06fbdded843e4bf,3569,162.227272727273,22
1526,7093f363868e293ca474d2b141564db3,2177,488.4,9
1527,70a8b6a285f58775d6f3bb6528bc09a2,3236,248.923076923077,13
1528,70ac0044f25659d26872c6f069c2a8dd,1083,361,3
1529,70cec9fcebd734dafe4bda95c791dcd5,2213,316.142857142857,7
1530,70e69c53a4f438198056f7b46d7c3bfa,3690,1845,2
1531,70f2adcb94c2b3a9d622f8d9529759a1,4183,1394.33333333333,3
1532,7104aa4667d21945411f49c365a54e31,2295,327.857142857143,7
1533,71064,0,0,0
1534,710c5e1823291ed40e6b68d5154ec941,1378,689,2
1535,711b2bcb83c5c6e8f1654cef4ac2e7b7,2331,211.909090909091,11
1536,71297,0,0,0
1537,71347,0,0,0
1538,71452,0,0,0
1539,71567,0,0,0
1540,71592,0,0,0
1541,71686,0,0,0
1542,71706,0,0,0
1543,7172697e4929864dc4bd43c6f315cf1f,2320,257.777777777778,9
1544,71737,0,0,0
1545,71741,0,0,0
1546,71798,0,0,0
1547,717b93791a1a8d2c85ce8b189ffeb7f4,3435,1717.5,4
1548,717f86906167cf80b60a2376e40137ee,3607,327.909090909091,11
1549,7181869874ac747dc3800c0955a3e05a,3035,433.571428571429,7
1550,71824,0,0,0
1551,71825,0,0,0
1552,71827,0,0,0
1553,71922,0,0,0
1554,71965,0,0,0
1555,71a571f01f8199a1560ba104bdf5e7a7,4884,610.5,8
1556,71c772f000b39c875ca684e42f830388,1624,812,2
1557,72035,0,0,0
1558,72096,0,0,0
1559,72099,0,0,0
1560,7210a76e1cf731021bc92e60c28c8d78,1198,599,2
1561,72130,0,0,0
1562,72261,0,0,0
1563,7230c0125178742522f3169e6b9373f2,2017,672.333333333333,3
1564,72365,0,0,0
1565,72436,0,0,0
1566,72640,0,0,0
1567,7274dc9afdeb0ac3cf8036e281a64b07,2798,699.5,4
1568,72895730b9264a0d54c269161c8422ec,1198,599,2
1569,728dbff7efaff6005ad1d5d5ee6d2867,4794,799,6
1570,72a74b6475ae6224b1f6dc4b9409ac93,5268,823.805555555556,13
1571,72bf889a7b156aaafb935f6dc0b134dd,2175,543.75,4
1572,72e729ab10da4ed2a167e82c55b3b8be,2417,1208.5,2
1573,72f084ea8f4df0a5b838f75d342b6f9f,1089,363,3
1574,72f5ab4814e0a205347868fd09d41c6e,5726,152.545454545455,22
1575,72fef4438ae3a177b310450abf130b84,2319,2319,1
1576,7310de123de09f89db6a92b77ef0216e,12938,924.142857142857,14
1577,73269,0,0,0
1578,73508,0,0,0
1579,73509,0,0,0
1580,73592,0,0,0
1581,73600,0,0,0
1582,736ed24501eab007617478d2ca7dad75,3620,905,4
1583,73724,0,0,0
1584,73796,0,0,0
1585,73815aa5583177b524d2ba6b983628cc,3037,506.166666666667,6
1586,74006,0,0,0
1587,74014,0,0,0
1588,7407333cac8cc4db9af4a761917fbe76,3162,395.25,8
1589,74122,0,0,0
1590,741e50772193e6c2005bc1d748ffedc1,1728,864,2
1591,74251,0,0,0
1592,7438727f1eb272b66d8a26a3cc04ec5f,2480,620,4
1593,7448e614bc1c4126d55d0b3d04795253,3088,617.6,5
1594,74558,0,0,0
1595,74561,0,0,0
1596,74604,0,0,0
1597,7460504f6d0ce0d18d9f3b3b0d294800,2899,2899,1
1598,74bf4bcf5612d488e2e746331ecb9df3,1071,119,9
1599,74c12ccbb4d142a51936301a5b94db87,2089,696.333333333333,3
1600,74d990ce097b33b889e6aad44a71e11a,1738,869,2
1601,74d9995c7412a70e0915df1ce5ff1de3,2319,2319,1
1602,74d9e42a0660db63bcdfcd4d2520a605,1158,386,3
1603,74f7539771b1796c2a4960670ad21fd1,1149,1149,1
1604,75120adbc73c6b7d5f4936f4a08c5762,1113,278.25,4
1605,75189,0,0,0
1606,7539,0,0,0
1607,753f58b5f107b31c0d07d0163706dadb,2637,879,3
1608,75452005ac15eebd1d081d02254a3b3f,3534,589,6
1609,75507,0,0,0
1610,755160e2c8fff83ba0576908881eeea5,2138,1069,2
1611,75595,0,0,0
1612,7559baa534a822e51e47773e85e6b90f,2083,694.333333333333,3
1613,756815e54f33c5052a4b16168c5b8dd2,6106,509.533333333333,25
1614,7576ca97dc08e877f256df425470d047,1658,184.222222222222,9
1615,75850,0,0,0
1616,758544a2fe2470e1ba76c2b11e2a54a3,4365,873,5
1617,75914,0,0,0
1618,7599806a59d8d3e3d1ae942899581d8d,1034,258.5,4
1619,759b64b805984d447ddcdcf2a6fde9a0,3590,598.333333333333,6
1620,75ba7fa1a8dfa2619daf424da4e46f6c,1677,279.5,6
1621,75caab6cad5bad89754489e5714303f8,1449,181.125,8
1622,75fde46c9b8405597ebcd64eb355773f,4446,1111.5,4
1623,76024,0,0,0
1624,76026,0,0,0
1625,7602b68174f8dee21baa332275bdd6cc,3901,1300.33333333333,3
1626,76353,0,0,0
1627,76404,0,0,0
1628,76464,0,0,0
1629,7651748b1ac7d3bfac0cc08600a41cbc,2042,408.4,5
1630,76563,0,0,0
1631,76569,0,0,0
1632,76595,0,0,0
1633,76600,0,0,0
1634,76659,0,0,0
1635,7667,0,0,0
1636,76693,0,0,0
1637,76725,0,0,0
1638,7673,0,0,0
1639,76908,0,0,0
1640,7697eda0393e0323f6bffe5615e70451,2091,298.714285714286,7
1641,76c661e4185162f65060d3e90ae0c330,1300,130,10
1642,76c6d2e62547ea394f6e7226ff354956,2045,409,5
1643,76cb2a2a5e024610e22bfa30af40ffb9,1797,599,3
1644,76d3bacd11d7942dd5bec534af64aad5,2678,446.333333333333,6
1645,76e3587b8f0b1260b79bf11a5f9de89c,3202,355.777777777778,9
1646,76e7f9c357254e74611d5eb95cc8c35b,1538,769,2
1647,76f7021b04d9c416b1fe74d477836aeb,4627,771.166666666667,6
1648,77030,0,0,0
1649,77041,0,0,0
1650,77063,0,0,0
1651,77073,0,0,0
1652,77131,0,0,0
1653,7717a1fa758dbeb891bec585ca0b13c8,3228,215.2,15
1654,7730c88f5bd5bb182a11d9f3c6a174a2,3798,759.6,5
1655,77338,0,0,0
1656,77454,0,0,0
1657,77458,0,0,0
1658,77472,0,0,0
1659,77486,0,0,0
1660,77631,0,0,0
1661,77759,0,0,0
1662,777678444379a86f592fb54e8dcadbaa,1066,266.5,4
1663,77858,0,0,0
1664,77871,0,0,0
1665,77c3c79497425248a1c24d1edad053c6,3560,356,10
1666,77d01408ef5db9b75d9e473ebbe7962f,1198,599,2
1667,77d8461a18b22f197166559cf21166c8,1390,139,10
1668,77dfd0546250b514085dcd404b5f96c8,1817,264.666666666667,12
1669,77ecdac2d020356d0325a70e2f3cadb4,3798,1899,2
1670,77fc1229da80e09e9953dedcf9f132fb,2109,703,3
1671,77ffd30d01e375b98c1928fb15e6cb46,2569,428.166666666667,6
1672,78019,0,0,0
1673,78021,0,0,0
1674,78045,0,0,0
1675,78076,0,0,0
1676,78099,0,0,0
1677,78156,0,0,0
1678,78188,0,0,0
1679,78239,0,0,0
1680,78256,0,0,0
1681,78445,0,0,0
1682,7851be616fdaa3e1cf371425389e38cf,5300,378.571428571429,14
1683,785b5d78eaaab1a29c9a687e2ec97ce2,2108,527,4
1684,7860ee9f9153050e10ed365b15fe2f4d,2292,286.5,8
1685,78634,0,0,0
1686,7863acdd49e9fee713299861d720cd74,9232,419.636363636364,22
1687,78712,0,0,0
1688,7871b16608738c2a2dafc4f0be539845,1399,1399,1
1689,78833,0,0,0
1690,78ec2ab46a5dca4104943c4805a498c9,2024,506,4
1691,79006,0,0,0
1692,79007,0,0,0
1693,79055,0,0,0
1694,79116,0,0,0
1695,79137,0,0,0
1696,79218,0,0,0
1697,79260,0,0,0
1698,79273,0,0,0
1699,79284,0,0,0
1700,79471,0,0,0
1701,79527,0,0,0
1702,79555,0,0,0
1703,79612,0,0,0
1704,79693,0,0,0
1705,796d9feffd72d4e78969d94cd71f4915,0,0,0
1706,79774,0,0,0
1707,797f7fb2b71eb303da34d3160b5738a2,3290,329,10
1708,79806,0,0,0
1709,79942,0,0,0
1710,79961,0,0,0
1711,79dcc7e72e92541f4b9f8a2c581dd76e,2080,231.111111111111,9
1712,7a1293aa948e625186100883282645b7,2101,420.2,5
1713,7a12ee42516881e96e3baac9b9f88958,7309,317.782608695652,23
1714,7a15b612d107d1577c416be8c71ffc54,1068,267,4
1715,7a1de36cabf0b4eaf447c0931104d990,6463,497.153846153846,13
1716,7a221657887b51fbf0b00bde9d24ee5a,3615,1046.5,7
1717,7a3d873358fc140ab6c32bc5badf08c8,3902,354.727272727273,11
1718,7a4d3caddcc169c491afc05b4da589b7,4317,308.357142857143,14
1719,7a50e11a62039420dd659973ee109e4c,8413,1201.85714285714,7
1720,7a552aae2af3f0c5538e9298c2df187f,3024,1512,2
1721,7a7f5525c05471c30f7a50db1a4ff2d8,2015,503.75,4
1722,7a80f9f95ab569aa39e2da6631d58a9e,3813,762.6,5
1723,7a8265c28eeeb39d1dfa1e4388ee2352,1423,284.6,5
1724,7a9491985c496dee62965bd8fea7610a,6266,1604.875,10
1725,7ab2f8bf903946fd9e033d3d13c70566,2899,2899,1
1726,7adfd43b71044b5613bef1f2f65f8ec1,3102,155.1,20
1727,7b1193987c6ac13085b097709461c264,3658,261.285714285714,14
1728,7b182ccf4cd6ce079512ec41020d4166,21995,4036.04761904762,18
1729,7b2804ccfedf6a16dc0542eaf0e90718,12848,1075.95054945055,33
1730,7ba12dccb3dd51cd59d6484e9c65087e,3940,171.304347826087,23
1731,7ba53df0da1095e6fd1b924a7f78ddd8,8620,957.777777777778,9
1732,7baed83c8dff13d47b06a24dbe2df33c,2911,291.1,10
1733,7bea17543ff237665f308e51f9fe0162,1179,1179,1
1734,7bf18cd1c0f265ac7ff63d43c785c6a9,3471,231.4,15
1735,7bfb401c1ac9a5bd2ecdd283a185ecee,2875,718.75,4
1736,7c0375d92d33652da16d3cac6fd54405,8475,1210.71428571429,7
1737,7c0cd5fdd0f8204681a3317b9a796635,9511,634.066666666667,15
1738,7c0e9e68ffbbc1f98fc6ca64e13307b5,4698,783,6
1739,7c10281524e99aadd45c8d2f36d19bbd,2209,441.8,5
1740,7c12932bb1d313b978875fe10d899ce5,2315,463,5
1741,7c1619c072af7a1f1da843af2abf884e,6714,394.941176470588,17
1742,7c47fdfb70383edfc7fb0b8be27a2597,999,999,1
1743,7c556fe87a678fdc79b9b747ec502dcb,3430,1003.4,7
1744,7c8cda0e13d9ec594cd3afcc84ec920d,1198,599,2
1745,7c9b1c026a0c93c4b59f2dfac550be3c,3259,543.166666666667,6
1746,7c9bc53165a5781a6d4241a1d6809e33,7282,606.833333333333,12
1747,7cb52df08abbec3614a828aeb234d90a,2743,1371.5,2
1748,7cb80fd579cdb6710b1dac4b088fcfec,40075,3168.87878787879,57
1749,7cbd1358ad816dfede5d26dacce99a50,2062,515.5,4
1750,7cefc0202e64547553f77900b870f55c,29259,2739.81818181818,21
1751,7cfa4114703cde0393932adc3c74e06c,1198,599,2
1752,7d1b144473781206a8ea03700a56ed23,3092,386.5,8
1753,7d31565815afba5610197c02763893e4,5116,2558,4
1754,7d4f896db4fc8b8d0a76ed020dc8dc31,5073,724.714285714286,7
1755,7d6cb062227781846d749c881695f4b6,7947,1228.28571428571,13
1756,7d73a9463881acde990a95b9cd489ea4,11439,950.233082706767,26
1757,7dcde20f997fa8ce47eaed11059807db,3058,764.5,4
1758,7e1765078c11a099fcb1020d4bc5f8dc,3895,779,5
1759,7e17cd18ed234d490bbf47fa82dd0c56,3204,178,18
1760,7e1f9ed9d4f477f748b5ba9797696ed6,3667,733.4,5
1761,7e319442da987941e27aadbf5de4f8f1,0,0,0
1762,7e4f0ce6e466e7649da21b4b395fa98c,2677,892.333333333333,3
1763,7e58de84d581407de31c5ff798b33f99,1755,250.714285714286,7
1764,7eab7bb6350db97c0c396e04be1e6e05,3288,469.714285714286,7
1765,7eb7ab4a99347d4cd92434e7cd42dbce,5369,1342.25,4
1766,7ed88b7240aae84f124ace5f3dd2a26b,3212,401.5,8
1767,7ee745856981cf10dd9a360db8c3f65b,1272,636,2
1768,7ef010da1f8e40dafd1e6181d42c5541,3018,377.25,8
1769,7f063b22a10dd7a5441c967255783d48,5306,589.555555555556,9
1770,7f143946c65169bbbe98f440a125345e,1857,371.4,5
1771,7f26edad6df8e4f5dadc90b4be0c076a,3070,614,5
1772,7f2e8604ba159492cdef8ecb55d972fd,1286,643,2
1773,7f37d77af94c64bd2f3097808c99460d,5798,2899,2
1774,7f3938638037fbc67366e2300fcc0022,1530,510,3
1775,7f54a4b156b2d3a4d59fe43967fa64ed,4535,503.888888888889,9
1776,7f7177d435537ada58f299a5c443ad9b,2665,533,5
1777,7fb4c3747dbfd4d346343df307ee690c,8511,773.727272727273,11
1778,7fd44751427a5fa366a4d3899c32fb31,3536,221,16
1779,7fdf651a9b604e04eb5018334bb3860f,1700,850,2
1780,7ff318339b5882b15358c85a5acbaec6,2278,849.75,6
1781,7ffb00aecef00d1dc6f0c94264823cd9,1014,169,6
1782,80059,0,0,0
1783,80095,0,0,0
1784,80102,0,0,0
1785,80156,0,0,0
1786,8017bd882a3f012535eb6eebd6f52d78,3584,448,8
1787,8021e5826e26ffa9687f437457c6b5ee,1046,261.5,4
1788,80304,0,0,0
1789,80323,0,0,0
1790,80328273f796ec565d945c905863abc1,1258,419.333333333333,3
1791,80367,0,0,0
1792,80400,0,0,0
1793,80418,0,0,0
1794,80443,0,0,0
1795,80566,0,0,0
1796,8069e47af5d3bf9a3d3371eaf8f8be60,2169,216.9,10
1797,806c54136d56dd65b62945c70d2ac815,7962,379.142857142857,21
1798,807cba52f02e72fe65eecdb9e84c38c0,1830,305,6
1799,80810,0,0,0
1800,80874,0,0,0
1801,8088d7fcfb72008a7446278d9060b517,1547,515.666666666667,3
1802,8101e5a71e1360822325481651759278,2026,337.666666666667,6
1803,81033,0,0,0
1804,81042,0,0,0
1805,81174,0,0,0
1806,81193,0,0,0
1807,81196,0,0,0
1808,81225,0,0,0
1809,81239,0,0,0
1810,8123d747aa3d35e33f15479ab7b7a960,9141,677.777777777778,27
1811,81252,0,0,0
1812,81281,0,0,0
1813,81292,0,0,0
1814,813faaf9dd8092a4478ac947dad7da1c,1397,465.666666666667,3
1815,813ffbfa741a7b8fbe4f0d801b2c32bb,2157,359.5,6
1816,81439,0,0,0
1817,8151a1da1552996629af9bc7ea199a86,7900,415.789473684211,19
1818,81537,0,0,0
1819,81602,0,0,0
1820,81614,0,0,0
1821,81618,0,0,0
1822,81636,0,0,0
1823,81657,0,0,0
1824,81675,0,0,0
1825,816898efb0e8ca1d09026f477e1e7e87,1095,219,5
1826,81691,0,0,0
1827,816ae39edd26141da11387511c9faa11,4850,901.366666666667,11
1828,81708,0,0,0
1829,81729,0,0,0
1830,81781,0,0,0
1831,81806,0,0,0
1832,81860,0,0,0
1833,818812de528356e3b4da91a0dc342040,5918,1183.6,5
1834,81990,0,0,0
1835,81dcbffeb2405da3e2ba1eaaa848a813,3200,400,8
1836,81e8fae13bbde43664eadc11da413ffc,1248,178.285714285714,7
1837,81f9b8116fc15af29791bc5b09f776fd,3416,379.555555555556,9
1838,82010,0,0,0
1839,82021,0,0,0
1840,82052,0,0,0
1841,82085,0,0,0
1842,82172,0,0,0
1843,82200,0,0,0
1844,82234,0,0,0
1845,82243,0,0,0
1846,82250,0,0,0
1847,82257,0,0,0
1848,82433,0,0,0
1849,82464b34d9533dba84b2069143f69058,1048,349.333333333333,3
1850,82515,0,0,0
1851,82581,0,0,0
1852,82652,0,0,0
1853,8268861f8a287893ce125633415b8178,8472,605.142857142857,14
1854,826c5cddfd3a0bc7aa55f22ca29096d6,4212,1053,4
1855,8274c8671e689c91c867e480d5fbed0b,2256,376,6
1856,82833,0,0,0
1857,828427ed1250445d52b5c47907044b5c,1043,149,7
1858,82903,0,0,0
1859,82971,0,0,0
1860,829de7c64f631034d4b0472c283dedce,4272,712,12
1861,82abc2ca4f850416c450c2acf276a063,3464,494.857142857143,7
1862,82d26684636bf34524353cfc69624eee,2298,1149,2
1863,82fdea799953ac618869c50d20989236,3420,342,10
1864,82fed7e5fb483d5406b493c9f13263ac,2386,397.666666666667,6
1865,83104,0,0,0
1866,83115,0,0,0
1867,8315b2c7183581efb0b259dfaf2661ac,1022,255.5,4
1868,83240,0,0,0
1869,83253,0,0,0
1870,83293,0,0,0
1871,83294,0,0,0
1872,83307,0,0,0
1873,83314,0,0,0
1874,833339014038c8044b3aa2e3c24632c0,1856,464,4
1875,83368,0,0,0
1876,83374,0,0,0
1877,83421,0,0,0
1878,83435,0,0,0
1879,834991c5bc90e29d4b208fb5525d7fb4,1796,449,4
1880,83503185f9c493db540c744f5d5f75fb,8175,454.166666666667,18
1881,83549,0,0,0
1882,83582,0,0,0
1883,83591,0,0,0
1884,83629,0,0,0
1885,83651,0,0,0
1886,83660,0,0,0
1887,83665,0,0,0
1888,83681,0,0,0
1889,83719,0,0,0
1890,83739,0,0,0
1891,83742,0,0,0
1892,83811c16f25889a19a733c07ccfbcbdc,3408,1136,3
1893,83877,0,0,0
1894,83888,0,0,0
1895,839a1c6e841cd90ac5f9e116751b739a,5190,519,10
1896,839cbd4b7585c7aa07ef9a385a10cc2a,3281,468.714285714286,7
1897,83c89ca96c484d2d91f66689f883cfe9,1211,302.75,4
1898,83cf8e3185763430b4de87c7ad86d96a,2524,631,4
1899,83ec702525323bf1e495d5595830233d,3387,282.25,12
1900,83f02fd5abb5f9f1f21b8b4e915f8e41,3684,334.909090909091,11
1901,83f8cdda617c74f05c5ec0435fd5304a,3680,368,10
1902,84069,0,0,0
1903,8416,0,0,0
1904,84168,0,0,0
1905,84170,0,0,0
1906,84193,0,0,0
1907,84203,0,0,0
1908,84207,0,0,0
1909,84208,0,0,0
1910,84212,0,0,0
1911,84213,0,0,0
1912,84222,0,0,0
1913,84224,0,0,0
1914,84228,0,0,0
1915,84230,0,0,0
1916,84232,0,0,0
1917,84236,0,0,0
1918,8423eafc2b6099038d3a982a92f33a07,4189,279.266666666667,15
1919,84241,0,0,0
1920,84242,0,0,0
1921,84243,0,0,0
1922,84248,0,0,0
1923,84249,0,0,0
1924,84253,0,0,0
1925,84259,0,0,0
1926,84262,0,0,0
1927,84263,0,0,0
1928,84268,0,0,0
1929,84269,0,0,0
1930,84273,0,0,0
1931,84275,0,0,0
1932,84278,0,0,0
1933,84280,0,0,0
1934,84282,0,0,0
1935,84284,0,0,0
1936,84288,0,0,0
1937,84289,0,0,0
1938,8432e1013dd42116d1773c5b2ecf8f44,4378,336.769230769231,13
1939,84351,0,0,0
1940,84397,0,0,0
1941,84415611101f8734cc97d86f7687e85f,2016,224,9
1942,84420,0,0,0
1943,84458,0,0,0
1944,84494,0,0,0
1945,84502b54d238b334a0e705a19fb16148,1233,411,3
1946,84509,0,0,0
1947,84534,0,0,0
1948,84552,0,0,0
1949,84554,0,0,0
1950,84556,0,0,0
1951,84557,0,0,0
1952,84560,0,0,0
1953,84562,0,0,0
1954,84564,0,0,0
1955,84567,0,0,0
1956,84568,0,0,0
1957,84569,0,0,0
1958,84570,0,0,0
1959,84571,0,0,0
1960,84577,0,0,0
1961,84589,0,0,0
1962,84594,0,0,0
1963,84599,0,0,0
1964,845dadf1cf3ace1a413687251f52be23,3368,561.333333333333,6
1965,84612,0,0,0
1966,84615,0,0,0
1967,84630,0,0,0
1968,84650,0,0,0
1969,84660,0,0,0
1970,84669,0,0,0
1971,84683,0,0,0
1972,84698,0,0,0
1973,846cd2056d31ea4ece61bdefba037105,3055,436.428571428571,7
1974,84715,0,0,0
1975,84719,0,0,0
1976,84739,0,0,0
1977,84740,0,0,0
1978,84754,0,0,0
1979,84766,0,0,0
1980,84770,0,0,0
1981,84778,0,0,0
1982,84785,0,0,0
1983,84787,0,0,0
1984,84792,0,0,0
1985,84797,0,0,0
1986,84799,0,0,0
1987,847ca3f15297efabccd75dfdbc7f3941,2621,524.2,5
1988,84800,0,0,0
1989,84802,0,0,0
1990,84803,0,0,0
1991,84808,0,0,0
1992,84810,0,0,0
1993,84811,0,0,0
1994,84812,0,0,0
1995,84815,0,0,0
1996,84816,0,0,0
1997,84819,0,0,0
1998,84820,0,0,0
1999,84823,0,0,0
2000,84825,0,0,0
2001,84826,0,0,0
2002,84828,0,0,0
2003,84833,0,0,0
2004,84835,0,0,0
2005,84841,0,0,0
2006,84843,0,0,0
2007,84844,0,0,0
2008,84850,0,0,0
2009,84853,0,0,0
2010,84854,0,0,0
2011,84862,0,0,0
2012,84864,0,0,0
2013,84866,0,0,0
2014,84873,0,0,0
2015,84880,0,0,0
2016,848803d8ac64db0e2d62ef74c96d5347,2043,408.6,5
2017,84888,0,0,0
2018,84889,0,0,0
2019,8488d17f2763ad91af01c3190abb67db,2106,526.5,4
2020,84894,0,0,0
2021,84897,0,0,0
2022,8490dfba69cbdae49672d622dce24c16,3646,260.428571428571,14
2023,84921,0,0,0
2024,84947,0,0,0
2025,84967,0,0,0
2026,84973,0,0,0
2027,84976,0,0,0
2028,84978,0,0,0
2029,84985,0,0,0
2030,84994,0,0,0
2031,849f068f62813afcdfa82d06f17fbafe,1032,129,8
2032,84c1cf562bfc055fa7afa5e256d04bdd,2099,299.857142857143,7
2033,84c4ce0f50c16017c68ee28086250736,3199,457,7
2034,84e7743a32ffecd27c4e297db47a0672,1026,513,2
2035,84e873a4dad64f1438bcc790ccec4e91,4434,739,6
2036,8500dd32539df576c902a747b75e57e9,3069,383.625,8
2037,85020,0,0,0
2038,85025,0,0,0
2039,85036,0,0,0
2040,85038,0,0,0
2041,85045,0,0,0
2042,85067,0,0,0
2043,85096,0,0,0
2044,85097,0,0,0
2045,85098,0,0,0
2046,850baaacace803b672fbde3edb12191b,4072,509,8
2047,85100,0,0,0
2048,85107,0,0,0
2049,8510a5af8971ec0fae6b0aaffd4413b4,3095,515.833333333333,6
2050,85111,0,0,0
2051,85113,0,0,0
2052,85117,0,0,0
2053,85119,0,0,0
2054,85121,0,0,0
2055,85122,0,0,0
2056,85132,0,0,0
2057,85160,0,0,0
2058,85175,0,0,0
2059,851a55cc6b70e1abcdf4a99f645a7b90,6854,527.230769230769,26
2060,85259,0,0,0
2061,85261,0,0,0
2062,85262,0,0,0
2063,85270,0,0,0
2064,85275,0,0,0
2065,85287,0,0,0
2066,85289,0,0,0
2067,85290,0,0,0
2068,85294,0,0,0
2069,85295,0,0,0
2070,85298,0,0,0
2071,85300,0,0,0
2072,85303,0,0,0
2073,85305,0,0,0
2074,85306,0,0,0
2075,85308,0,0,0
2076,85315,0,0,0
2077,85316,0,0,0
2078,85321,0,0,0
2079,85324,0,0,0
2080,85325,0,0,0
2081,85326,0,0,0
2082,85327,0,0,0
2083,85328,0,0,0
2084,85329,0,0,0
2085,85333,0,0,0
2086,85335,0,0,0
2087,85338,0,0,0
2088,85342,0,0,0
2089,85344338878ec6e1de8bf6a3e4c7e0fc,2016,504,4
2090,85345,0,0,0
2091,85347,0,0,0
2092,85348,0,0,0
2093,85350,0,0,0
2094,85351,0,0,0
2095,85352,0,0,0
2096,85360,0,0,0
2097,85361,0,0,0
2098,85365,0,0,0
2099,85369,0,0,0
2100,85371,0,0,0
2101,85372,0,0,0
2102,85373,0,0,0
2103,85375,0,0,0
2104,85377,0,0,0
2105,85386,0,0,0
2106,85387,0,0,0
2107,85388,0,0,0
2108,85389,0,0,0
2109,85400,0,0,0
2110,85409,0,0,0
2111,85412,0,0,0
2112,85414,0,0,0
2113,85415,0,0,0
2114,85422,0,0,0
2115,85449,0,0,0
2116,85463,0,0,0
2117,85464,0,0,0
2118,85473,0,0,0
2119,85562,0,0,0
2120,85565,0,0,0
2121,8557,0,0,0
2122,85603,0,0,0
2123,85610,0,0,0
2124,85622,0,0,0
2125,85625,0,0,0
2126,85627,0,0,0
2127,85630,0,0,0
2128,85850f03ab43b67546c09a439de5d815,3295,329.5,10
2129,858bc0c0a01be6b79ae283508983dad6,1876,469,4
2130,85941,0,0,0
2131,85983,0,0,0
2132,85fabe5f320093b644496328a18ff946,3250,464.285714285714,7
2133,86062,0,0,0
2134,86093,0,0,0
2135,86108,0,0,0
2136,86112,0,0,0
2137,86125,0,0,0
2138,86132a0a070f677773c0ecf7b656e184,1198,599,2
2139,86134,0,0,0
2140,86135,0,0,0
2141,86138,0,0,0
2142,86145,0,0,0
2143,86158,0,0,0
2144,86164,0,0,0
2145,86180,0,0,0
2146,86184,0,0,0
2147,86191,0,0,0
2148,86208,0,0,0
2149,86248,0,0,0
2150,86280,0,0,0
2151,86295,0,0,0
2152,86310,0,0,0
2153,86322,0,0,0
2154,86335,0,0,0
2155,86341,0,0,0
2156,86342,0,0,0
2157,86357,0,0,0
2158,86363,0,0,0
2159,86364,0,0,0
2160,86378,0,0,0
2161,86382,0,0,0
2162,86383,0,0,0
2163,86404,0,0,0
2164,86423,0,0,0
2165,86433,0,0,0
2166,86479,0,0,0
2167,86481,0,0,0
2168,86494,0,0,0
2169,86496,0,0,0
2170,86522,0,0,0
2171,86532,0,0,0
2172,86579,0,0,0
2173,86612,0,0,0
2174,86665,0,0,0
2175,86672,0,0,0
2176,86674,0,0,0
2177,86676,0,0,0
2178,86680,0,0,0
2179,86691,0,0,0
2180,86694,0,0,0
